,question,answer,question_id
2447,实施收市竞价交易后，港股通股票的收市时间有何变化,实行收市竞价交易时段之后，港股通股票的正常交易日的收市时间，将由下午4时整改为下午4时8分至4时10分之间随机收市，半日市的收市时间则由中午12时整改为中午12时8分至12时10分之间随机收市。,2447
2448,联交所的收市竞价交易时段具体包括哪几个时段,收市竞价交易时段包括四个时段：    第一时段（参考价定价时段）：具体为全天交易日的16：00-16：01或者半日市的12：00-12：01；    第二时段（输入买卖盘时段）：具体为全天交易日的16：01-16：06或半日市的12：01-12：06；    第三时段（不可取消时段）：具体为全天交易日的16：06-16：08或半日市的12：06-12：08；    第四阶段（随机收市时段）：具体为全天交易日的16：08-16：10或半日市的12：08-12：10。,2448
2449,收市竞价交易时段的委托方式有哪些,收市竞价交易时段仅允许进行竞价限价盘委托。,2449
2450,什么是港股通收市竞价交易时段,收市竞价交易时段首阶段已于2016年7月25日推出。由此日起，每全日交易日下午16:00-16:10（其中，16：08-16：10随机收市）、半日市12:00-12:10（其中，12：08-12：10随机收市）为收市竞价交易时段。现阶段仅涵盖恒生综合大型股指数及恒生综合中型股指数的所有成份股、有相应A股在中国内地交易所上市的H股及所有交易所买卖基金（后者港股通暂不适用）。下阶段的收市竞价交易时段在首阶段的检讨完成后，再适时公布推行。,2450
2451,持续交易时段，交易系统的成交原则是怎样的,在持续交易时段，一方面，交易系统会按照价格优先、时间优先的原则成交；另一方面，交易系统只接受“限价盘”、“增强限价盘”及“特别限价盘”。注意，港股通投资者仅可输入“增强限价盘”。在此时段，输入交易系统的买卖盘价格不可大于按盘价（最近参考价）9倍或以上及少于九分之一或以下（参见联交所《交易所规则》第503条，第505条至507条A）。同时，每个买卖盘的数量不得超过3000手股份。,2451
2452,联交所持续交易时段是怎样规定的,每个交易日的9:30至12:00、12:00至13:00以及13:00至16:00是联交所的持续交易时段。其中，12:00至13:00为延续早市时段，只适用于指定证券，而港股通股票不包括在内，因此，对于港股通投资者而言，在这一时段是无法参与交易的。,2452
2453,联交所开市前阶段具体可分为哪几个阶段,联交所开市前时段可分为以下的交易时段：1、输入买卖盘时段（上午9:00—9:15）：竞价盘及竞价限价盘输入（港股通投资者只可以输入竞价限价盘，并且期间仅能撤销订单而不能修改订单）；2、对盘前时段（上午9:15—9:20）：接受竞价盘（港股通投资者不能输入“竞价盘”，因此不能在9:15—9:20之间输入订单）；3、对盘时段（上午9:20—9:28）：投资者不能在交易系统内输入、更改及撤销买卖盘；已经存在的买卖盘会以买卖盘类别(以竞价盘为先)、价格及时间等优先次序对盘；在此时段确定每一只证券的最终参考平衡价格（即开盘价）。4、暂停阶段（上午9:28—9:30）：至9:30持续交易时段开始前，不能将买卖盘传递至联交所的交易系统。,2453
2454,什么是联交所的开市前时段,联交所开市前时段是在早上开市前增设的交易时间，用以确定开市价。　　       在开市前时段，买卖盘积累到一段时间后，会在预先设定的对盘时段中对盘（即报价撮合）。也就是买卖盘会以买卖盘类别、价格及时间等优先次序按“最终参考平衡价格”顺序对盘。    在开市前时段，交易系统只接受输入“竞价盘”及“竞价限价盘”指令，港股通投资者只可以输入“竞价限价盘”。在该时段，输入交易系统的买卖盘价格不可偏离上日收盘价或按盘价(最近参考平衡价)9倍或以上及少于九分之一或以下，每个买卖盘不得超过3，000手股份。,2454
2455,香港市场台风和黑色暴雨期间的港股交易如何安排,香港市场处理台风和黑色暴雨对交易的影响按照八号及以上台风和黑色暴雨警告（以下统称警报）发出时间在集合竞价阶段（香港称开市前时段）前、中、后三个不同时段有不同的应对措施：1、在集合竞价阶段前发出警报：（1）7:00前解除警报，交易正常进行：（2）7:00至9:00解除警报，集合竞价时段（香港称开市前时段）将被取消，警报解除两小时后的整点或30分钟开始交易（例如，如果警报在上午7:15解除，那么早上交易时段将在上午9:30开始。如果警报在上午7:30解除，那么早上交易时段将于上午9:30开始）。（3）9:00至11:00解除警报，上午交易取消，13:00开始交易。（4）11:00至11:30解除警报，上午交易取消，13:30开始交易。（5）11:30至12:00解除警报，上午交易取消，14:00开始交易。（6）12:00以后解除警报的，全天停止交易。2、在集合竞价阶段发出警报，有以下不同安排：（1）如果是台风警报，那么集合竞价阶段结束后停止交易，按照前述1中所规定的解除警报情形恢复交易。（2）如是黑色暴雨警报，那么正常交易。3、在集合竞价阶段后到16:00发出警报，有以下不同安排：（1）如果是台风警报，那么在发出警报后十五分钟后停止交易，按照前述1中所规定的解除警报情形恢复交易。（2）如果是黑色暴雨警报，那么正常交易。,2455
2456,部分放弃中签股份，是否纳入到放弃认购次数统计,根据《证券承销与发行管理办法》，投资者部分放弃中签股份也属于“未足额缴款”的情形，将纳入“不允许参与新股申购”放弃认购次数的统计。,2456
